signal_date,execution_date,period_end_date,status,eligible_count,selected_count,turnover,cost,period_net_return,period_universe_return,period_net_excess_return,avg_selected_liquidity_bucket,avg_selected_tradability_score
2021-02-01,2021-02-02,2021-03-09,executed,1116,300,1.0,0.002,0.04327667354292242,-0.002831532534168124,0.04489582934533165,3.72,100.0
2021-03-08,2021-03-09,2021-04-07,executed,1121,300,0.4733333333333334,0.0009466666666666668,0.02492415467130704,0.0444139936331589,-0.019264039986985115,3.68,100.0
2021-04-06,2021-04-07,2021-05-10,executed,1124,300,0.4633333333333334,0.0009266666666666668,-0.022897346453750744,-0.002538207998627917,-0.020653665124223508,3.723333333333333,100.0
2021-05-07,2021-05-10,2021-06-07,executed,1118,300,0.45666666666666667,0.0009133333333333334,0.043820857683875225,0.06102875996609347,-0.01649782501862984,3.6966666666666668,100.0
2021-06-04,2021-06-07,2021-07-06,executed,1128,300,0.4633333333333334,0.0009266666666666668,-0.008194280470142368,0.005842989900194162,-0.01465161402383075,3.6466666666666665,100.0
2021-07-05,2021-07-06,2021-08-03,executed,1124,300,0.4933333333333333,0.0009866666666666665,-0.0036298249438245778,0.029714040858181523,-0.033737331045869956,3.68,100.0
2021-08-02,2021-08-03,2021-08-31,executed,1113,300,0.45666666666666667,0.0009133333333333334,0.05218964425324635,0.06425212312903628,-0.012305140648802837,3.6333333333333333,100.0
2021-08-30,2021-08-31,2021-09-30,executed,1121,300,0.4866666666666667,0.0009733333333333334,0.02224624146055021,-0.02575700715782403,0.04779711619304172,3.5933333333333333,100.0
2021-09-29,2021-09-30,2021-11-04,executed,1114,300,0.5466666666666666,0.0010933333333333333,0.015641938146062406,-0.007317267599581068,0.022211966212015932,3.6633333333333336,100.0
2021-11-03,2021-11-04,2021-12-02,executed,1147,300,0.5,0.001,0.04746221899361647,0.05579274673825396,-0.008354228621185844,3.6733333333333333,100.0
2021-12-01,2021-12-02,2021-12-30,executed,1137,300,0.4866666666666667,0.0009733333333333334,0.03733159257154184,0.016777414761784737,0.01940157313177915,3.66,100.0
2021-12-29,2021-12-30,2022-01-28,executed,1127,300,0.4733333333333334,0.0009466666666666668,-0.06368224943655154,-0.10114855019258684,0.040316072786260815,3.69,100.0
2022-01-27,2022-01-28,2022-03-04,executed,1134,300,0.45999999999999996,0.0009199999999999999,0.031420847658688134,0.04755338643896234,-0.01611802560097042,3.8,100.0
2022-03-03,2022-03-04,2022-04-01,executed,1144,300,0.43333333333333335,0.0008666666666666667,-0.058223318831832516,-0.04519443448030935,-0.013688000189038929,3.783333333333333,100.0
2022-03-31,2022-04-01,2022-05-06,executed,1132,300,0.5,0.001,-0.12097747149917093,-0.14504240508573174,0.026057840916701824,3.703333333333333,100.0
2022-05-05,2022-05-06,2022-06-06,executed,1071,300,0.44333333333333336,0.0008866666666666667,0.09059172869839571,0.11471342529874518,-0.022226519238807474,3.8733333333333335,100.0
2022-06-02,2022-06-06,2022-07-04,executed,1103,300,0.43666666666666665,0.0008733333333333333,0.04854256747026553,0.06087188147812239,-0.012174637172489344,3.8033333333333332,100.0
2022-07-01,2022-07-04,2022-08-01,executed,1115,300,0.48,0.00096,-0.02949521703054725,-0.0005958780168882072,-0.029324174360217392,3.6466666666666665,100.0
2022-07-29,2022-08-01,2022-08-29,executed,1131,300,0.4933333333333333,0.0009866666666666665,0.002735182834493255,-0.0056945956591262226,0.007650897400075518,3.756666666666667,100.0
2022-08-26,2022-08-29,2022-09-27,executed,1125,300,0.43000000000000005,0.0008600000000000001,-0.05844726588127502,-0.07916609651613105,0.021167479038019632,3.84,100.0
2022-09-26,2022-09-27,2022-11-01,executed,1134,300,0.39,0.0007800000000000001,-0.0009253343528760061,-0.013065468677011971,0.011336551844662868,3.783333333333333,100.0
2022-10-31,2022-11-01,2022-11-29,executed,1102,300,0.4733333333333334,0.0009466666666666668,0.08231920069745735,0.05693519703752736,0.02366133444692098,3.7533333333333334,100.0
2022-11-28,2022-11-29,2022-12-27,executed,1137,300,0.43666666666666665,0.0008733333333333333,-0.03192742223567702,-0.03021460783431129,-0.0018001825120650405,3.6633333333333336,100.0
2022-12-26,2022-12-27,2023-02-01,executed,1116,300,0.4766666666666667,0.0009533333333333334,0.08278809482706029,0.0828962270861251,-0.00033476488901840185,3.6166666666666667,100.0
2023-01-31,2023-02-01,2023-03-01,executed,1132,300,0.45666666666666667,0.0009133333333333334,0.02817815631878906,0.015462516275040583,0.012411718082613099,3.6433333333333335,100.0
