pool_name,factor,role,included,pool_reason,judgement_label,signal_label,signal_reason,category,consensus_direction,primary_rank_ic,primary_abs_rank_ic,max_abs_rank_ic,max_abs_rank_icir,max_rank_ic_win_rate,coverage,missing_rate,issue_tags,high_turnover,unstable_context,context_reason,low_monotonicity,cluster_id,cluster_representative,is_cluster_representative,is_redundant,turnover_top1_max,turnover_top5_max,strongest_corr_factor,strongest_abs_corr,source_judgement_board
alpha158_full_v1,alpha158_VSUMN60,alpha_candidate,True,consistent_signal_accepted,consistent_signal,consistent_signal,passes_consistent_rank_ic_icir_winrate_agreement,alpha158_volume_liquidity,positive,0.0356475728978874,0.0356475728978874,0.0356475728978874,0.294496297534606,0.6088154269972452,0.9988047585200704,0.0011952414799296,low_monotonicity,False,False,,True,C023,alpha158_VSUMN60,True,False,0.4111595423632877,0.5816790662267295,alpha158_VSUMP60,0.9999999995467956,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_ROC10,alpha_candidate,True,consistent_signal_accepted,consistent_signal,consistent_signal,passes_consistent_rank_ic_icir_winrate_agreement,alpha158_rolling_price,positive,0.0344878089226552,0.0344878089226552,0.0344878089226552,0.2584928726654998,0.581267217630854,0.9945500230693451,0.0054499769306547,low_monotonicity,False,False,,True,C014,alpha158_ROC10,True,False,0.3002553927306849,0.5985656150060437,alpha158_SUMD10,0.9294973457107396,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_BETA60,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0817002068852743,0.0817002068852743,0.0817002068852743,0.4781265393769224,0.3622589531680441,0.9964011821480678,0.0035988178519321,,False,False,,False,,,False,False,0.1008186820295316,0.2297936041435064,alpha158_ROC60,0.8719283749802318,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_KLEN,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_kbar,negative,-0.0773330487017681,0.0773330487017681,0.0773330487017681,0.550174766327759,0.3236914600550964,0.9964080406020476,0.0035919593979524,,False,False,,False,,,False,False,0.6251980600780973,0.6949896766544997,alpha158_STD5,0.5961942846724612,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_BETA30,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0740603875953562,0.0740603875953562,0.0740603875953562,0.4927804317008363,0.3815426997245179,0.996386841744292,0.003613158255708,,False,False,,False,,,False,False,0.1266721439523207,0.3492950844049611,alpha158_ROC30,0.882013068624142,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_IMXD60,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0727544586897983,0.0727544586897983,0.0727544586897983,0.4784868221638043,0.3732782369146005,0.99881161697405,0.0011883830259499,,False,False,,False,,,False,False,0.1451808193447809,0.360383157291274,alpha158_IMAX60,0.8640081871322888,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_STD10,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0618768511073859,0.0618768511073859,0.0618768511073859,0.4557933756775856,0.3622589531680441,0.9962945643634732,0.0037054356365269,,False,False,,False,,,False,False,0.2115689738659859,0.6015195648167635,alpha158_STD20,0.7077092533137286,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_STD20,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0614706934655719,0.0614706934655719,0.0614706934655719,0.4422467593592962,0.359504132231405,0.9963737483321486,0.0036262516678513,,False,False,,False,,,False,False,0.1453047858045183,0.3936947145842305,alpha158_STD30,0.8308030455263827,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_IMXD30,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0614007059534428,0.0614007059534428,0.0614007059534428,0.4311496132277135,0.3787878787878788,0.998687541306598,0.0013124586934021,,False,False,,False,,,False,False,0.2244788500160926,0.5397375389936134,alpha158_IMAX30,0.8632610212202247,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_STD5,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0608059366250478,0.0608059366250478,0.0608059366250478,0.4628144879350672,0.337465564738292,0.9962209918571446,0.0037790081428553,,False,False,,False,,,False,False,0.3509955121840573,0.7244001658058477,alpha158_STD10,0.6847681106588462,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_STD30,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0574751390100695,0.0574751390100695,0.0574751390100695,0.4032220691849413,0.3567493112947658,0.996386841744292,0.003613158255708,,False,False,,False,,,False,False,0.1245614887198294,0.3070501118186726,alpha158_STD20,0.8308030455263827,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_CORD30,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_price_volume_correlation,negative,-0.0568947456584526,0.0568947456584526,0.0568947456584526,0.4974975930799459,0.349862258953168,0.9986289326998616,0.0013710673001383,,False,False,,False,,,False,False,0.1619756889367522,0.3708363747740262,alpha158_CORD20,0.8109694394522399,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_STD60,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0555937607819126,0.0555937607819126,0.0555937607819126,0.379484732049164,0.396694214876033,0.9964011821480678,0.0035988178519321,,False,False,,False,,,False,False,0.107242408732171,0.2180150824043332,alpha158_STD30,0.712769624845075,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_BETA20,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0528421015734512,0.0528421015734512,0.0528421015734512,0.3780095451602406,0.4380165289256198,0.9963737483321486,0.0036262516678513,,False,False,,False,,,False,False,0.1545361084453422,0.459405315838597,alpha158_ROC20,0.8801877668225853,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_CORD60,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_price_volume_correlation,negative,-0.0522205681762934,0.0522205681762934,0.0522205681762934,0.4585957428029176,0.3581267217630854,0.9987972765702742,0.0012027234297258,,False,False,,False,,,False,False,0.1365460914502535,0.2874253893345165,alpha158_CORD30,0.6971679450202187,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_IMAX60,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0520361256120213,0.0520361256120213,0.0520361256120213,0.377571712363882,0.4159779614325068,0.99881161697405,0.0011883830259499,,False,False,,False,,,False,False,0.1974216976287292,0.507122002322016,alpha158_IMXD60,0.8640081871322888,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_IMAX30,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0481695576379909,0.0481695576379909,0.0481695576379909,0.3844577018005654,0.3815426997245179,0.998687541306598,0.0013124586934021,,False,False,,False,,,False,False,0.3437151799028101,0.7124936084874154,alpha158_IMXD30,0.8632610212202247,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_MAX5,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0461009506571886,0.0461009506571886,0.0461250992245542,0.32186300714775,0.3994490358126721,0.9964080406020476,0.0035919593979524,,False,False,,False,,,False,False,0.367003699572569,0.7432792220016131,alpha158_MAX10,0.8041882937511543,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_CORR20,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_price_volume_correlation,negative,-0.0435021167672162,0.0435021167672162,0.0436017630405533,0.3423904992174057,0.4132231404958678,0.9984231790804684,0.0015768209195315,,False,False,,False,,,False,False,0.1979267354020277,0.4985201489532127,alpha158_CORR30,0.7596141816097364,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_CORD20,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_price_volume_correlation,negative,-0.0431586302880792,0.0431586302880792,0.0432165373064535,0.3904372422238956,0.3925619834710744,0.9983845223398552,0.0016154776601449,,False,False,,False,,,False,False,0.1892069294591543,0.441819316182684,alpha158_CORD30,0.8109694394522399,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_RANK30,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0426368852755336,0.0426368852755336,0.0426368852755336,0.2996515376383075,0.4407713498622589,0.9964080406020476,0.0035919593979524,,False,False,,False,C013,alpha158_RANK30,True,False,0.4461473955578509,0.7194343947301668,alpha158_RANK20,0.9396214841527134,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_CORR30,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_price_volume_correlation,negative,-0.0398116172809732,0.0398116172809732,0.0398997887606052,0.2924738465170723,0.4297520661157025,0.99865137854925,0.00134862145075,low_monotonicity,False,False,,True,,,False,False,0.1657789609480835,0.4019643021601527,alpha158_CORR20,0.7596141816097364,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_MAX10,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0396788234581058,0.0396788234581058,0.039683457733824,0.2837076879368428,0.4159779614325068,0.9964080406020476,0.0035919593979524,,False,False,,False,,,False,False,0.26676278119989,0.5884895988111032,alpha158_QTLU10,0.8112737263970718,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_IMXD20,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0383691517135657,0.0383691517135657,0.0383691517135657,0.3045400973149098,0.4669421487603306,0.9984873991495518,0.0015126008504482,,False,False,,False,,,False,False,0.2733728336558257,0.6387651763900096,alpha158_IMAX20,0.8625178842906437,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_CORR10,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_price_volume_correlation,negative,-0.036701678115421,0.036701678115421,0.0367683147261918,0.3366040332459288,0.4090909090909091,0.9978639033332086,0.0021360966667913,,False,False,,False,,,False,False,0.2994541359847349,0.7000806836492389,alpha158_CORD10,0.6204292942625781,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_CNTP20,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_price_momentum_balance,negative,-0.0358561342315231,0.0358561342315231,0.0358561342315231,0.2938658815777343,0.453168044077135,1.0,0.0,,False,False,,False,C002,alpha158_CNTP20,True,False,0.2770179561217091,0.535389627099462,alpha158_CNTD20,0.9495106583206184,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_BETA10,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0288889056999635,0.0288889056999635,0.0324677892933499,0.2350653275748302,0.4366391184573003,0.9962945643634732,0.0037054356365269,low_monotonicity,False,False,,True,,,False,False,0.2345183559477624,0.7097854550723753,alpha158_ROC10,0.8741224174829711,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_VMA60,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_volume_liquidity,positive,0.0276668344289743,0.0276668344289743,0.0276668344289743,0.2358370069103679,0.5647382920110193,0.9964080406020476,0.0035919593979524,,False,False,,False,,,False,False,0.4050904999311057,0.5304753848691942,alpha158_VMA30,0.8651399387337241,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_MAX20,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0259081261730836,0.0259081261730836,0.0259523728235942,0.1916008238391388,0.4173553719008264,0.9964080406020476,0.0035919593979524,low_monotonicity,False,False,,True,,,False,False,0.2061283696820441,0.4300882295882541,alpha158_MAX30,0.8806665627770739,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_CORD10,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_price_volume_correlation,negative,-0.0257268498012388,0.0257268498012388,0.0257499928468678,0.2458175033411634,0.4352617079889807,0.9977441921364708,0.0022558078635291,low_monotonicity,False,False,,True,,,False,False,0.263086885099873,0.6134325643086832,alpha158_CORD20,0.6853651807164642,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_WVMA10,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_volume_liquidity,positive,0.0225762291665056,0.0225762291665056,0.0225762291665056,0.3685689975623087,0.6239669421487604,0.9977448156322872,0.0022551843677128,,False,False,,False,,,False,False,0.3080114572300407,0.6797129124437362,alpha158_WVMA20,0.5547318027862889,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_VSUMP30,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_volume_liquidity,negative,-0.0196113009077056,0.0196113009077056,0.0196113009077056,0.1716299610474191,0.4600550964187327,0.998666342448842,0.0013336575511578,low_monotonicity,False,False,,True,C021,alpha158_VSUMP30,True,False,0.4772621294563876,0.6983017168886904,alpha158_VSUMN30,0.9999999997740338,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_WVMA20,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_volume_liquidity,positive,0.01855778283799,0.01855778283799,0.01855778283799,0.2761250470700608,0.6033057851239669,0.9983845223398552,0.0016154776601449,,False,False,,False,,,False,False,0.2170159225371196,0.4996512552785129,alpha158_WVMA30,0.7158006193094141,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_VSTD60,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_volume_liquidity,positive,0.0169962901230288,0.0169962901230288,0.0169962901230288,0.1608628832838203,0.5578512396694215,0.9964011821480678,0.0035988178519321,,False,False,,False,,,False,False,0.3400155290961993,0.4678231266762998,alpha158_VMA60,0.849406966510138,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_RSQR60,monitor,False,review_or_marginal_signal,review,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.016407318873162,0.016407318873162,0.016407318873162,0.1540070574950511,0.4765840220385675,0.998804135024254,0.0011958649757459,,False,False,,False,,,False,False,0.1329740414905448,0.3212859724656612,alpha158_STD60,0.4451855082475158,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_MAX30,monitor,False,weak_signal_monitor,weak_signal,weak_signal,rank_ic_below_weak_threshold,alpha158_rolling_price,negative,-0.0119132458790041,0.0119132458790041,0.0120131439274264,0.0833471897976143,0.453168044077135,0.9964080406020476,0.0035919593979524,low_monotonicity,False,False,,True,,,False,False,0.1819835515609278,0.3658569968533633,alpha158_MAX20,0.8806665627770739,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_RSQR30,monitor,False,weak_signal_monitor,weak_signal,weak_signal,rank_ic_below_weak_threshold,alpha158_rolling_price,positive,0.0103957241518001,0.0103957241518001,0.0103957241518001,0.1212672041248343,0.5426997245179064,0.99865137854925,0.00134862145075,,False,False,,False,,,False,False,0.1794616081430505,0.4823619433881077,alpha158_RSQR20,0.4400897653061556,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_VSTD10,monitor,False,weak_signal_monitor,weak_signal,weak_signal,rank_ic_below_weak_threshold,alpha158_volume_liquidity,negative,-0.0079356449798401,0.0079356449798401,0.0079356449798401,0.1001701764663798,0.4628099173553719,0.9962945643634732,0.0037054356365269,,False,False,,False,,,False,False,0.3825965826837699,0.7078217929119085,alpha158_VMA10,0.6725360703770079,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_VMA10,monitor,False,weak_signal_monitor,weak_signal,weak_signal,rank_ic_below_weak_threshold,alpha158_volume_liquidity,negative,-0.0075041852364361,0.0075041852364361,0.0075041852364361,0.0836756029855356,0.4917355371900826,0.9964080406020476,0.0035919593979524,,False,False,,False,,,False,False,0.5025336834657752,0.7680151262478122,alpha158_VMA20,0.8567677616995045,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_KUP,excluded_high_turnover,False,high_turnover_issue,high_turnover,review,mixed_or_marginal_signal,alpha158_kbar,negative,-0.0491121460458715,0.0491121460458715,0.0491606645740557,0.4642342572921892,0.3333333333333333,0.9964080406020476,0.0035919593979524,high_turnover,True,False,,False,,,False,False,0.7039500995868183,0.7508528733352504,alpha158_KUP2,0.8393303753151979,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_HIGH0,excluded_high_turnover,False,high_turnover_issue,high_turnover,review,mixed_or_marginal_signal,alpha158_price_volume_lag,negative,-0.0490529414916155,0.0490529414916155,0.0491114273561935,0.3716492989035728,0.3650137741046832,0.9964080406020476,0.0035919593979524,high_turnover,True,False,,False,,,False,False,0.6963812812075184,0.7428869564391734,alpha158_KSFT2,0.7274134205198651,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_LOW0,excluded_high_turnover,False,high_turnover_issue,high_turnover,consistent_signal,passes_consistent_rank_ic_icir_winrate_agreement,alpha158_price_volume_lag,positive,0.0484807154787335,0.0484807154787335,0.0484807154787335,0.4061601986730461,0.6542699724517906,0.9964080406020476,0.0035919593979524,high_turnover,True,False,,False,,,False,False,0.7623012002882465,0.7655342408873993,alpha158_KSFT2,0.751989868923294,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_KLOW,excluded_high_turnover,False,high_turnover_issue,high_turnover,review,mixed_or_marginal_signal,alpha158_kbar,negative,-0.0453967125670826,0.0453967125670826,0.0453967125670826,0.4760414766617244,0.3526170798898072,0.9964080406020476,0.0035919593979524,high_turnover,True,False,,False,,,False,False,0.737247399330517,0.7580945567375096,alpha158_KLOW2,0.7994731412817531,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_IMAX20,excluded_high_turnover,False,high_turnover_issue,high_turnover,review,mixed_or_marginal_signal,alpha158_rolling_price,negative,-0.0293237654185211,0.0293237654185211,0.0293237654185211,0.2603490443851401,0.4641873278236915,0.9984873991495518,0.0015126008504482,high_turnover,True,False,,False,,,False,False,0.4676640866955383,0.8018726772269971,alpha158_IMXD20,0.8625178842906437,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_QTLD5,excluded_high_turnover,False,high_turnover_issue,high_turnover,review,mixed_or_marginal_signal,alpha158_rolling_price,positive,0.027451003732406,0.027451003732406,0.0287830120782696,0.2122425565109528,0.5633608815426997,0.9964080406020476,0.0035919593979524,"high_turnover,low_monotonicity",True,False,,True,C010,alpha158_QTLD5,True,False,0.6221313177711458,0.8237638811026354,alpha158_MA5,0.9301964394625364,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
alpha158_full_v1,alpha158_CORR5,excluded_high_turnover,False,high_turnover_issue,high_turnover,review,mixed_or_marginal_signal,alpha158_price_volume_correlation,negative,-0.0265225194111782,0.0265225194111782,0.0265225194111782,0.2856845618469595,0.3980716253443526,0.9970196899978802,0.0029803100021198,high_turnover,True,False,,False,,,False,False,0.4827202201477328,0.8157698697185448,alpha158_CORD5,0.6406747982590859,outputs\factor_judgement_alpha158_v1\full158\alpha158_judgement_board.csv
