signal_date,execution_date,period_end_date,status,eligible_count,selected_count,turnover,cost,period_net_return,period_universe_return,period_net_excess_return,avg_selected_liquidity_bucket,avg_selected_tradability_score
2021-02-01,2021-02-02,2021-03-09,executed,1116,100,1.0,0.001,0.06849303151358344,-0.002831532534168124,0.06890497982113675,3.82,100.0
2021-03-08,2021-03-09,2021-04-07,executed,1121,100,0.53,0.0005300000000000001,0.025229427716442432,0.0444139936331589,-0.019186307347890286,3.69,100.0
2021-04-06,2021-04-07,2021-05-10,executed,1124,100,0.54,0.00054,-0.0258885190509639,-0.002538207998627917,-0.02389182301171533,3.74,100.0
2021-05-07,2021-05-10,2021-06-07,executed,1118,100,0.49,0.00049,0.025387322078788133,0.06102875996609347,-0.03403210006353641,3.75,100.0
2021-06-04,2021-06-07,2021-07-06,executed,1128,100,0.52,0.0005200000000000001,-0.011993118616755005,0.005842989900194162,-0.01876478642712831,3.57,100.0
2021-07-05,2021-07-06,2021-08-03,executed,1124,100,0.53,0.0005300000000000001,-0.016367575164674575,0.029714040858181523,-0.046718191651563434,3.64,100.0
2021-08-02,2021-08-03,2021-08-31,executed,1113,100,0.45999999999999996,0.00045999999999999996,0.049482952755638854,0.06425212312903628,-0.015255561209997381,3.69,100.0
2021-08-30,2021-08-31,2021-09-30,executed,1121,100,0.51,0.00051,0.02355277245233678,-0.02575700715782403,0.04895016118043216,3.57,100.0
2021-09-29,2021-09-30,2021-11-04,executed,1114,100,0.63,0.00063,0.005633613427873385,-0.007317267599581068,0.011848778272117944,3.51,100.0
2021-11-03,2021-11-04,2021-12-02,executed,1147,100,0.6,0.0006,0.029302565519119694,0.05579274673825396,-0.025754100975574845,3.59,100.0
2021-12-01,2021-12-02,2021-12-30,executed,1137,100,0.48,0.00048,0.032675661986664384,0.016777414761784737,0.014412694088388411,3.64,100.0
2021-12-29,2021-12-30,2022-01-28,executed,1127,100,0.45999999999999996,0.00045999999999999996,-0.04669203499660335,-0.10114855019258684,0.05811013464005588,3.74,100.0
2022-01-27,2022-01-28,2022-03-04,executed,1134,100,0.48,0.00048,0.029016341102381604,0.04755338643896234,-0.018814082605476234,3.89,100.0
2022-03-03,2022-03-04,2022-04-01,executed,1144,100,0.43000000000000005,0.00043000000000000004,-0.048226077039214,-0.04519443448030935,-0.004235737091042524,3.76,100.0
